3D Run ID,Shift,swA,swB,tet
12137,9,3.49231,10.9692,1.36136
12138,9,3.49231,11.8,1.36136
12139,9,4.32308,1,1.36136
12140,9,4.32308,1.83077,1.36136
12141,9,4.32308,2.66154,1.36136
12142,9,4.32308,3.49231,1.36136
12143,9,4.32308,4.32308,1.36136
12144,9,4.32308,5.15385,1.36136
12145,9,4.32308,5.98462,1.36136
12146,9,4.32308,6.81538,1.36136
12147,9,4.32308,7.64615,1.36136
12148,9,4.32308,8.47692,1.36136
12149,9,4.32308,9.30769,1.36136
12150,9,4.32308,10.1385,1.36136
12151,9,4.32308,10.9692,1.36136
12152,9,4.32308,11.8,1.36136
12153,9,5.15385,1,1.36136
12154,9,5.15385,1.83077,1.36136
12155,9,5.15385,2.66154,1.36136
12156,9,5.15385,3.49231,1.36136
12157,9,5.15385,4.32308,1.36136
12158,9,5.15385,5.15385,1.36136
12159,9,5.15385,5.98462,1.36136
12160,9,5.15385,6.81538,1.36136
12161,9,5.15385,7.64615,1.36136
12162,9,5.15385,8.47692,1.36136
12163,9,5.15385,9.30769,1.36136
12164,9,5.15385,10.1385,1.36136
12165,9,5.15385,10.9692,1.36136
12166,9,5.15385,11.8,1.36136
12167,9,5.98462,1,1.36136
12168,9,5.98462,1.83077,1.36136
12169,9,5.98462,2.66154,1.36136
12170,9,5.98462,3.49231,1.36136
12171,9,5.98462,4.32308,1.36136
12172,9,5.98462,5.15385,1.36136
12173,9,5.98462,5.98462,1.36136
12174,9,5.98462,6.81538,1.36136
12175,9,5.98462,7.64615,1.36136
12176,9,5.98462,8.47692,1.36136
12177,9,5.98462,9.30769,1.36136
12178,9,5.98462,10.1385,1.36136
12179,9,5.98462,10.9692,1.36136
12180,9,5.98462,11.8,1.36136
12181,9,6.81538,1,1.36136
12182,9,6.81538,1.83077,1.36136
12183,9,6.81538,2.66154,1.36136
12184,9,6.81538,3.49231,1.36136
12185,9,6.81538,4.32308,1.36136
12186,9,6.81538,5.15385,1.36136
12187,9,6.81538,5.98462,1.36136
12188,9,6.81538,6.81538,1.36136
12189,9,6.81538,7.64615,1.36136
12190,9,6.81538,8.47692,1.36136
12191,9,6.81538,9.30769,1.36136
12192,9,6.81538,10.1385,1.36136
12193,9,6.81538,10.9692,1.36136
12194,9,6.81538,11.8,1.36136
12195,9,7.64615,1,1.36136
12196,9,7.64615,1.83077,1.36136
12197,9,7.64615,2.66154,1.36136
12198,9,7.64615,3.49231,1.36136
12199,9,7.64615,4.32308,1.36136
12200,9,7.64615,5.15385,1.36136
12201,9,7.64615,5.98462,1.36136
12202,9,7.64615,6.81538,1.36136
12203,9,7.64615,7.64615,1.36136
12204,9,7.64615,8.47692,1.36136
12205,9,7.64615,9.30769,1.36136
12206,9,7.64615,10.1385,1.36136
12207,9,7.64615,10.9692,1.36136
12208,9,7.64615,11.8,1.36136
12209,9,8.47692,1,1.36136
12210,9,8.47692,1.83077,1.36136
12211,9,8.47692,2.66154,1.36136
12212,9,8.47692,3.49231,1.36136
12213,9,8.47692,4.32308,1.36136
12214,9,8.47692,5.15385,1.36136
12215,9,8.47692,5.98462,1.36136
12216,9,8.47692,6.81538,1.36136
12217,9,8.47692,7.64615,1.36136
12218,9,8.47692,8.47692,1.36136
12219,9,8.47692,9.30769,1.36136
12220,9,8.47692,10.1385,1.36136
12221,9,8.47692,10.9692,1.36136
12222,9,8.47692,11.8,1.36136
12223,9,9.30769,1,1.36136
12224,9,9.30769,1.83077,1.36136
12225,9,9.30769,2.66154,1.36136
12226,9,9.30769,3.49231,1.36136
12227,9,9.30769,4.32308,1.36136
12228,9,9.30769,5.15385,1.36136
12229,9,9.30769,5.98462,1.36136
12230,9,9.30769,6.81538,1.36136
12231,9,9.30769,7.64615,1.36136
12232,9,9.30769,8.47692,1.36136
12233,9,9.30769,9.30769,1.36136
12234,9,9.30769,10.1385,1.36136
12235,9,9.30769,10.9692,1.36136
12236,9,9.30769,11.8,1.36136
12237,9,10.1385,1,1.36136
12238,9,10.1385,1.83077,1.36136
12239,9,10.1385,2.66154,1.36136
12240,9,10.1385,3.49231,1.36136
12241,9,10.1385,4.32308,1.36136
12242,9,10.1385,5.15385,1.36136
12243,9,10.1385,5.98462,1.36136
12244,9,10.1385,6.81538,1.36136
12245,9,10.1385,7.64615,1.36136
12246,9,10.1385,8.47692,1.36136
12247,9,10.1385,9.30769,1.36136
12248,9,10.1385,10.1385,1.36136
12249,9,10.1385,10.9692,1.36136
12250,9,10.1385,11.8,1.36136
12251,9,10.9692,1,1.36136
12252,9,10.9692,1.83077,1.36136
12253,9,10.9692,2.66154,1.36136
12254,9,10.9692,3.49231,1.36136
12255,9,10.9692,4.32308,1.36136
12256,9,10.9692,5.15385,1.36136
12257,9,10.9692,5.98462,1.36136
12258,9,10.9692,6.81538,1.36136
12259,9,10.9692,7.64615,1.36136
12260,9,10.9692,8.47692,1.36136
12261,9,10.9692,9.30769,1.36136
12262,9,10.9692,10.1385,1.36136
12263,9,10.9692,10.9692,1.36136
12264,9,10.9692,11.8,1.36136
12265,9,11.8,1,1.36136
12266,9,11.8,1.83077,1.36136
12267,9,11.8,2.66154,1.36136
12268,9,11.8,3.49231,1.36136
12269,9,11.8,4.32308,1.36136
12270,9,11.8,5.15385,1.36136
12271,9,11.8,5.98462,1.36136
12272,9,11.8,6.81538,1.36136
12273,9,11.8,7.64615,1.36136
12274,9,11.8,8.47692,1.36136
12275,9,11.8,9.30769,1.36136
12276,9,11.8,10.1385,1.36136
12277,9,11.8,10.9692,1.36136
12278,9,11.8,11.8,1.36136
12279,9,1,1,1.39626
12280,9,1,1.83077,1.39626
12281,9,1,2.66154,1.39626
12282,9,1,3.49231,1.39626
12283,9,1,4.32308,1.39626
12284,9,1,5.15385,1.39626
12285,9,1,5.98462,1.39626
12286,9,1,6.81538,1.39626
12287,9,1,7.64615,1.39626
12288,9,1,8.47692,1.39626
12289,9,1,9.30769,1.39626
12290,9,1,10.1385,1.39626
12291,9,1,10.9692,1.39626
12292,9,1,11.8,1.39626
12293,9,1.83077,1,1.39626
12294,9,1.83077,1.83077,1.39626
12295,9,1.83077,2.66154,1.39626
12296,9,1.83077,3.49231,1.39626
12297,9,1.83077,4.32308,1.39626
12298,9,1.83077,5.15385,1.39626
12299,9,1.83077,5.98462,1.39626
12300,9,1.83077,6.81538,1.39626
12301,9,1.83077,7.64615,1.39626
12302,9,1.83077,8.47692,1.39626
12303,9,1.83077,9.30769,1.39626
12304,9,1.83077,10.1385,1.39626
12305,9,1.83077,10.9692,1.39626
12306,9,1.83077,11.8,1.39626
12307,9,2.66154,1,1.39626
12308,9,2.66154,1.83077,1.39626
12309,9,2.66154,2.66154,1.39626
12310,9,2.66154,3.49231,1.39626
12311,9,2.66154,4.32308,1.39626
12312,9,2.66154,5.15385,1.39626
12313,9,2.66154,5.98462,1.39626
12314,9,2.66154,6.81538,1.39626
12315,9,2.66154,7.64615,1.39626
12316,9,2.66154,8.47692,1.39626
12317,9,2.66154,9.30769,1.39626
12318,9,2.66154,10.1385,1.39626
12319,9,2.66154,10.9692,1.39626
12320,9,2.66154,11.8,1.39626
12321,9,3.49231,1,1.39626
12322,9,3.49231,1.83077,1.39626
12323,9,3.49231,2.66154,1.39626
12324,9,3.49231,3.49231,1.39626
12325,9,3.49231,4.32308,1.39626
12326,9,3.49231,5.15385,1.39626
12327,9,3.49231,5.98462,1.39626
12328,9,3.49231,6.81538,1.39626
12329,9,3.49231,7.64615,1.39626
12330,9,3.49231,8.47692,1.39626
12331,9,3.49231,9.30769,1.39626
12332,9,3.49231,10.1385,1.39626
12333,9,3.49231,10.9692,1.39626
12334,9,3.49231,11.8,1.39626
12335,9,4.32308,1,1.39626
12336,9,4.32308,1.83077,1.39626
12337,9,4.32308,2.66154,1.39626
12338,9,4.32308,3.49231,1.39626
12339,9,4.32308,4.32308,1.39626
12340,9,4.32308,5.15385,1.39626
12341,9,4.32308,5.98462,1.39626
12342,9,4.32308,6.81538,1.39626
12343,9,4.32308,7.64615,1.39626
12344,9,4.32308,8.47692,1.39626
12345,9,4.32308,9.30769,1.39626
12346,9,4.32308,10.1385,1.39626
12347,9,4.32308,10.9692,1.39626
12348,9,4.32308,11.8,1.39626
12349,9,5.15385,1,1.39626
12350,9,5.15385,1.83077,1.39626
12351,9,5.15385,2.66154,1.39626
12352,9,5.15385,3.49231,1.39626
12353,9,5.15385,4.32308,1.39626
12354,9,5.15385,5.15385,1.39626
12355,9,5.15385,5.98462,1.39626
12356,9,5.15385,6.81538,1.39626
12357,9,5.15385,7.64615,1.39626
12358,9,5.15385,8.47692,1.39626
12359,9,5.15385,9.30769,1.39626
12360,9,5.15385,10.1385,1.39626
12361,9,5.15385,10.9692,1.39626
12362,9,5.15385,11.8,1.39626
12363,9,5.98462,1,1.39626
12364,9,5.98462,1.83077,1.39626
12365,9,5.98462,2.66154,1.39626
12366,9,5.98462,3.49231,1.39626
12367,9,5.98462,4.32308,1.39626
12368,9,5.98462,5.15385,1.39626
12369,9,5.98462,5.98462,1.39626
12370,9,5.98462,6.81538,1.39626
12371,9,5.98462,7.64615,1.39626
12372,9,5.98462,8.47692,1.39626
12373,9,5.98462,9.30769,1.39626
12374,9,5.98462,10.1385,1.39626
12375,9,5.98462,10.9692,1.39626
12376,9,5.98462,11.8,1.39626
12377,9,6.81538,1,1.39626
12378,9,6.81538,1.83077,1.39626
12379,9,6.81538,2.66154,1.39626
12380,9,6.81538,3.49231,1.39626
12381,9,6.81538,4.32308,1.39626
12382,9,6.81538,5.15385,1.39626
12383,9,6.81538,5.98462,1.39626
12384,9,6.81538,6.81538,1.39626
12385,9,6.81538,7.64615,1.39626
12386,9,6.81538,8.47692,1.39626
12387,9,6.81538,9.30769,1.39626
12388,9,6.81538,10.1385,1.39626
12389,9,6.81538,10.9692,1.39626
12390,9,6.81538,11.8,1.39626
12391,9,7.64615,1,1.39626
12392,9,7.64615,1.83077,1.39626
12393,9,7.64615,2.66154,1.39626
12394,9,7.64615,3.49231,1.39626
12395,9,7.64615,4.32308,1.39626
12396,9,7.64615,5.15385,1.39626
12397,9,7.64615,5.98462,1.39626
12398,9,7.64615,6.81538,1.39626
12399,9,7.64615,7.64615,1.39626
12400,9,7.64615,8.47692,1.39626
12401,9,7.64615,9.30769,1.39626
12402,9,7.64615,10.1385,1.39626
12403,9,7.64615,10.9692,1.39626
12404,9,7.64615,11.8,1.39626
12405,9,8.47692,1,1.39626
12406,9,8.47692,1.83077,1.39626
12407,9,8.47692,2.66154,1.39626
12408,9,8.47692,3.49231,1.39626
12409,9,8.47692,4.32308,1.39626
12410,9,8.47692,5.15385,1.39626
12411,9,8.47692,5.98462,1.39626
12412,9,8.47692,6.81538,1.39626
12413,9,8.47692,7.64615,1.39626
12414,9,8.47692,8.47692,1.39626
12415,9,8.47692,9.30769,1.39626
12416,9,8.47692,10.1385,1.39626
12417,9,8.47692,10.9692,1.39626
12418,9,8.47692,11.8,1.39626
12419,9,9.30769,1,1.39626
12420,9,9.30769,1.83077,1.39626
12421,9,9.30769,2.66154,1.39626
12422,9,9.30769,3.49231,1.39626
12423,9,9.30769,4.32308,1.39626
12424,9,9.30769,5.15385,1.39626
12425,9,9.30769,5.98462,1.39626
12426,9,9.30769,6.81538,1.39626
12427,9,9.30769,7.64615,1.39626
12428,9,9.30769,8.47692,1.39626
12429,9,9.30769,9.30769,1.39626
12430,9,9.30769,10.1385,1.39626
12431,9,9.30769,10.9692,1.39626
12432,9,9.30769,11.8,1.39626
12433,9,10.1385,1,1.39626
12434,9,10.1385,1.83077,1.39626
12435,9,10.1385,2.66154,1.39626
12436,9,10.1385,3.49231,1.39626
12437,9,10.1385,4.32308,1.39626
12438,9,10.1385,5.15385,1.39626
12439,9,10.1385,5.98462,1.39626
12440,9,10.1385,6.81538,1.39626
12441,9,10.1385,7.64615,1.39626
12442,9,10.1385,8.47692,1.39626
12443,9,10.1385,9.30769,1.39626
12444,9,10.1385,10.1385,1.39626
12445,9,10.1385,10.9692,1.39626
12446,9,10.1385,11.8,1.39626
12447,9,10.9692,1,1.39626
12448,9,10.9692,1.83077,1.39626
12449,9,10.9692,2.66154,1.39626
12450,9,10.9692,3.49231,1.39626
12451,9,10.9692,4.32308,1.39626
12452,9,10.9692,5.15385,1.39626
12453,9,10.9692,5.98462,1.39626
12454,9,10.9692,6.81538,1.39626
12455,9,10.9692,7.64615,1.39626
12456,9,10.9692,8.47692,1.39626
12457,9,10.9692,9.30769,1.39626
12458,9,10.9692,10.1385,1.39626
12459,9,10.9692,10.9692,1.39626
12460,9,10.9692,11.8,1.39626
12461,9,11.8,1,1.39626
12462,9,11.8,1.83077,1.39626
12463,9,11.8,2.66154,1.39626
12464,9,11.8,3.49231,1.39626
12465,9,11.8,4.32308,1.39626
12466,9,11.8,5.15385,1.39626
12467,9,11.8,5.98462,1.39626
12468,9,11.8,6.81538,1.39626
12469,9,11.8,7.64615,1.39626
12470,9,11.8,8.47692,1.39626
12471,9,11.8,9.30769,1.39626
12472,9,11.8,10.1385,1.39626
12473,9,11.8,10.9692,1.39626
12474,9,11.8,11.8,1.39626
12475,9.5,1,1,1.22173
12476,9.5,1,1.89091,1.22173
12477,9.5,1,2.78182,1.22173
12478,9.5,1,3.67273,1.22173
12479,9.5,1,4.56364,1.22173
12480,9.5,1,5.45455,1.22173
12481,9.5,1,6.34545,1.22173
12482,9.5,1,7.23636,1.22173
12483,9.5,1,8.12727,1.22173
12484,9.5,1,9.01818,1.22173
12485,9.5,1,9.90909,1.22173
12486,9.5,1,10.8,1.22173
12487,9.5,1.89091,1,1.22173
12488,9.5,1.89091,1.89091,1.22173
12489,9.5,1.89091,2.78182,1.22173
12490,9.5,1.89091,3.67273,1.22173
12491,9.5,1.89091,4.56364,1.22173
12492,9.5,1.89091,5.45455,1.22173
12493,9.5,1.89091,6.34545,1.22173
12494,9.5,1.89091,7.23636,1.22173
12495,9.5,1.89091,8.12727,1.22173
12496,9.5,1.89091,9.01818,1.22173
12497,9.5,1.89091,9.90909,1.22173
12498,9.5,1.89091,10.8,1.22173
12499,9.5,2.78182,1,1.22173
12500,9.5,2.78182,1.89091,1.22173
12501,9.5,2.78182,2.78182,1.22173
12502,9.5,2.78182,3.67273,1.22173
12503,9.5,2.78182,4.56364,1.22173
12504,9.5,2.78182,5.45455,1.22173
12505,9.5,2.78182,6.34545,1.22173
12506,9.5,2.78182,7.23636,1.22173
12507,9.5,2.78182,8.12727,1.22173
12508,9.5,2.78182,9.01818,1.22173
12509,9.5,2.78182,9.90909,1.22173
12510,9.5,2.78182,10.8,1.22173
12511,9.5,3.67273,1,1.22173
12512,9.5,3.67273,1.89091,1.22173
12513,9.5,3.67273,2.78182,1.22173
12514,9.5,3.67273,3.67273,1.22173
12515,9.5,3.67273,4.56364,1.22173
12516,9.5,3.67273,5.45455,1.22173
12517,9.5,3.67273,6.34545,1.22173
12518,9.5,3.67273,7.23636,1.22173
12519,9.5,3.67273,8.12727,1.22173
12520,9.5,3.67273,9.01818,1.22173
12521,9.5,3.67273,9.90909,1.22173
12522,9.5,3.67273,10.8,1.22173
12523,9.5,4.56364,1,1.22173
12524,9.5,4.56364,1.89091,1.22173
12525,9.5,4.56364,2.78182,1.22173
12526,9.5,4.56364,3.67273,1.22173
12527,9.5,4.56364,4.56364,1.22173
12528,9.5,4.56364,5.45455,1.22173
12529,9.5,4.56364,6.34545,1.22173
12530,9.5,4.56364,7.23636,1.22173
12531,9.5,4.56364,8.12727,1.22173
12532,9.5,4.56364,9.01818,1.22173
12533,9.5,4.56364,9.90909,1.22173
12534,9.5,4.56364,10.8,1.22173
12535,9.5,5.45455,1,1.22173
12536,9.5,5.45455,1.89091,1.22173
12537,9.5,5.45455,2.78182,1.22173
12538,9.5,5.45455,3.67273,1.22173
12539,9.5,5.45455,4.56364,1.22173
12540,9.5,5.45455,5.45455,1.22173
12541,9.5,5.45455,6.34545,1.22173
12542,9.5,5.45455,7.23636,1.22173
12543,9.5,5.45455,8.12727,1.22173
12544,9.5,5.45455,9.01818,1.22173
12545,9.5,5.45455,9.90909,1.22173
12546,9.5,5.45455,10.8,1.22173
12547,9.5,6.34545,1,1.22173
12548,9.5,6.34545,1.89091,1.22173
12549,9.5,6.34545,2.78182,1.22173
12550,9.5,6.34545,3.67273,1.22173
12551,9.5,6.34545,4.56364,1.22173
12552,9.5,6.34545,5.45455,1.22173
12553,9.5,6.34545,6.34545,1.22173
12554,9.5,6.34545,7.23636,1.22173
12555,9.5,6.34545,8.12727,1.22173
12556,9.5,6.34545,9.01818,1.22173
12557,9.5,6.34545,9.90909,1.22173
12558,9.5,6.34545,10.8,1.22173
12559,9.5,7.23636,1,1.22173
12560,9.5,7.23636,1.89091,1.22173
12561,9.5,7.23636,2.78182,1.22173
12562,9.5,7.23636,3.67273,1.22173
12563,9.5,7.23636,4.56364,1.22173
12564,9.5,7.23636,5.45455,1.22173
12565,9.5,7.23636,6.34545,1.22173
12566,9.5,7.23636,7.23636,1.22173
12567,9.5,7.23636,8.12727,1.22173
12568,9.5,7.23636,9.01818,1.22173
12569,9.5,7.23636,9.90909,1.22173
12570,9.5,7.23636,10.8,1.22173
12571,9.5,8.12727,1,1.22173
12572,9.5,8.12727,1.89091,1.22173
12573,9.5,8.12727,2.78182,1.22173
12574,9.5,8.12727,3.67273,1.22173
12575,9.5,8.12727,4.56364,1.22173
12576,9.5,8.12727,5.45455,1.22173
12577,9.5,8.12727,6.34545,1.22173
12578,9.5,8.12727,7.23636,1.22173
12579,9.5,8.12727,8.12727,1.22173
12580,9.5,8.12727,9.01818,1.22173
12581,9.5,8.12727,9.90909,1.22173
12582,9.5,8.12727,10.8,1.22173
12583,9.5,9.01818,1,1.22173
12584,9.5,9.01818,1.89091,1.22173
12585,9.5,9.01818,2.78182,1.22173
12586,9.5,9.01818,3.67273,1.22173
12587,9.5,9.01818,4.56364,1.22173
12588,9.5,9.01818,5.45455,1.22173
12589,9.5,9.01818,6.34545,1.22173
12590,9.5,9.01818,7.23636,1.22173
12591,9.5,9.01818,8.12727,1.22173
12592,9.5,9.01818,9.01818,1.22173
12593,9.5,9.01818,9.90909,1.22173
12594,9.5,9.01818,10.8,1.22173
12595,9.5,9.90909,1,1.22173
12596,9.5,9.90909,1.89091,1.22173
12597,9.5,9.90909,2.78182,1.22173
12598,9.5,9.90909,3.67273,1.22173
12599,9.5,9.90909,4.56364,1.22173
12600,9.5,9.90909,5.45455,1.22173
12601,9.5,9.90909,6.34545,1.22173
12602,9.5,9.90909,7.23636,1.22173
12603,9.5,9.90909,8.12727,1.22173
12604,9.5,9.90909,9.01818,1.22173
12605,9.5,9.90909,9.90909,1.22173
12606,9.5,9.90909,10.8,1.22173
12607,9.5,10.8,1,1.22173
12608,9.5,10.8,1.89091,1.22173
12609,9.5,10.8,2.78182,1.22173
12610,9.5,10.8,3.67273,1.22173
12611,9.5,10.8,4.56364,1.22173
12612,9.5,10.8,5.45455,1.22173
12613,9.5,10.8,6.34545,1.22173
12614,9.5,10.8,7.23636,1.22173
12615,9.5,10.8,8.12727,1.22173
12616,9.5,10.8,9.01818,1.22173
12617,9.5,10.8,9.90909,1.22173
12618,9.5,10.8,10.8,1.22173
12619,9.5,1,1,1.25664
12620,9.5,1,1.89091,1.25664
12621,9.5,1,2.78182,1.25664
12622,9.5,1,3.67273,1.25664
12623,9.5,1,4.56364,1.25664
12624,9.5,1,5.45455,1.25664
12625,9.5,1,6.34545,1.25664
12626,9.5,1,7.23636,1.25664
12627,9.5,1,8.12727,1.25664
12628,9.5,1,9.01818,1.25664
12629,9.5,1,9.90909,1.25664
12630,9.5,1,10.8,1.25664
12631,9.5,1.89091,1,1.25664
12632,9.5,1.89091,1.89091,1.25664
12633,9.5,1.89091,2.78182,1.25664
12634,9.5,1.89091,3.67273,1.25664
12635,9.5,1.89091,4.56364,1.25664
12636,9.5,1.89091,5.45455,1.25664
12637,9.5,1.89091,6.34545,1.25664
12638,9.5,1.89091,7.23636,1.25664
12639,9.5,1.89091,8.12727,1.25664
12640,9.5,1.89091,9.01818,1.25664
12641,9.5,1.89091,9.90909,1.25664
12642,9.5,1.89091,10.8,1.25664
12643,9.5,2.78182,1,1.25664
12644,9.5,2.78182,1.89091,1.25664
12645,9.5,2.78182,2.78182,1.25664
12646,9.5,2.78182,3.67273,1.25664
12647,9.5,2.78182,4.56364,1.25664
12648,9.5,2.78182,5.45455,1.25664
12649,9.5,2.78182,6.34545,1.25664
12650,9.5,2.78182,7.23636,1.25664
12651,9.5,2.78182,8.12727,1.25664
12652,9.5,2.78182,9.01818,1.25664
12653,9.5,2.78182,9.90909,1.25664
12654,9.5,2.78182,10.8,1.25664
12655,9.5,3.67273,1,1.25664
12656,9.5,3.67273,1.89091,1.25664
12657,9.5,3.67273,2.78182,1.25664
12658,9.5,3.67273,3.67273,1.25664
12659,9.5,3.67273,4.56364,1.25664
12660,9.5,3.67273,5.45455,1.25664
12661,9.5,3.67273,6.34545,1.25664
12662,9.5,3.67273,7.23636,1.25664
12663,9.5,3.67273,8.12727,1.25664
12664,9.5,3.67273,9.01818,1.25664
12665,9.5,3.67273,9.90909,1.25664
12666,9.5,3.67273,10.8,1.25664
12667,9.5,4.56364,1,1.25664
12668,9.5,4.56364,1.89091,1.25664
12669,9.5,4.56364,2.78182,1.25664
12670,9.5,4.56364,3.67273,1.25664
12671,9.5,4.56364,4.56364,1.25664
12672,9.5,4.56364,5.45455,1.25664
12673,9.5,4.56364,6.34545,1.25664
12674,9.5,4.56364,7.23636,1.25664
12675,9.5,4.56364,8.12727,1.25664
12676,9.5,4.56364,9.01818,1.25664
12677,9.5,4.56364,9.90909,1.25664
12678,9.5,4.56364,10.8,1.25664
12679,9.5,5.45455,1,1.25664
12680,9.5,5.45455,1.89091,1.25664
12681,9.5,5.45455,2.78182,1.25664
12682,9.5,5.45455,3.67273,1.25664
12683,9.5,5.45455,4.56364,1.25664
12684,9.5,5.45455,5.45455,1.25664
12685,9.5,5.45455,6.34545,1.25664
12686,9.5,5.45455,7.23636,1.25664
12687,9.5,5.45455,8.12727,1.25664
12688,9.5,5.45455,9.01818,1.25664
12689,9.5,5.45455,9.90909,1.25664
12690,9.5,5.45455,10.8,1.25664
12691,9.5,6.34545,1,1.25664
12692,9.5,6.34545,1.89091,1.25664
12693,9.5,6.34545,2.78182,1.25664
12694,9.5,6.34545,3.67273,1.25664
12695,9.5,6.34545,4.56364,1.25664
12696,9.5,6.34545,5.45455,1.25664
12697,9.5,6.34545,6.34545,1.25664
12698,9.5,6.34545,7.23636,1.25664
12699,9.5,6.34545,8.12727,1.25664
12700,9.5,6.34545,9.01818,1.25664
12701,9.5,6.34545,9.90909,1.25664
12702,9.5,6.34545,10.8,1.25664
12703,9.5,7.23636,1,1.25664
12704,9.5,7.23636,1.89091,1.25664
12705,9.5,7.23636,2.78182,1.25664
12706,9.5,7.23636,3.67273,1.25664
12707,9.5,7.23636,4.56364,1.25664
12708,9.5,7.23636,5.45455,1.25664
12709,9.5,7.23636,6.34545,1.25664
12710,9.5,7.23636,7.23636,1.25664
12711,9.5,7.23636,8.12727,1.25664
12712,9.5,7.23636,9.01818,1.25664
12713,9.5,7.23636,9.90909,1.25664
12714,9.5,7.23636,10.8,1.25664
12715,9.5,8.12727,1,1.25664
12716,9.5,8.12727,1.89091,1.25664
12717,9.5,8.12727,2.78182,1.25664
12718,9.5,8.12727,3.67273,1.25664
12719,9.5,8.12727,4.56364,1.25664
12720,9.5,8.12727,5.45455,1.25664
12721,9.5,8.12727,6.34545,1.25664
12722,9.5,8.12727,7.23636,1.25664
12723,9.5,8.12727,8.12727,1.25664
12724,9.5,8.12727,9.01818,1.25664
12725,9.5,8.12727,9.90909,1.25664
12726,9.5,8.12727,10.8,1.25664
12727,9.5,9.01818,1,1.25664
12728,9.5,9.01818,1.89091,1.25664
12729,9.5,9.01818,2.78182,1.25664
12730,9.5,9.01818,3.67273,1.25664
12731,9.5,9.01818,4.56364,1.25664
12732,9.5,9.01818,5.45455,1.25664
12733,9.5,9.01818,6.34545,1.25664
12734,9.5,9.01818,7.23636,1.25664
12735,9.5,9.01818,8.12727,1.25664
12736,9.5,9.01818,9.01818,1.25664
12737,9.5,9.01818,9.90909,1.25664
12738,9.5,9.01818,10.8,1.25664
12739,9.5,9.90909,1,1.25664
12740,9.5,9.90909,1.89091,1.25664
12741,9.5,9.90909,2.78182,1.25664
12742,9.5,9.90909,3.67273,1.25664
12743,9.5,9.90909,4.56364,1.25664
12744,9.5,9.90909,5.45455,1.25664
12745,9.5,9.90909,6.34545,1.25664
12746,9.5,9.90909,7.23636,1.25664
12747,9.5,9.90909,8.12727,1.25664
12748,9.5,9.90909,9.01818,1.25664
12749,9.5,9.90909,9.90909,1.25664
12750,9.5,9.90909,10.8,1.25664
12751,9.5,10.8,1,1.25664
12752,9.5,10.8,1.89091,1.25664
12753,9.5,10.8,2.78182,1.25664
12754,9.5,10.8,3.67273,1.25664
12755,9.5,10.8,4.56364,1.25664
12756,9.5,10.8,5.45455,1.25664
12757,9.5,10.8,6.34545,1.25664
12758,9.5,10.8,7.23636,1.25664
12759,9.5,10.8,8.12727,1.25664
12760,9.5,10.8,9.01818,1.25664
12761,9.5,10.8,9.90909,1.25664
12762,9.5,10.8,10.8,1.25664
12763,9.5,1,1,1.29154
12764,9.5,1,1.89091,1.29154
12765,9.5,1,2.78182,1.29154
12766,9.5,1,3.67273,1.29154
12767,9.5,1,4.56364,1.29154
12768,9.5,1,5.45455,1.29154
12769,9.5,1,6.34545,1.29154
12770,9.5,1,7.23636,1.29154
12771,9.5,1,8.12727,1.29154
12772,9.5,1,9.01818,1.29154
12773,9.5,1,9.90909,1.29154
12774,9.5,1,10.8,1.29154
12775,9.5,1.89091,1,1.29154
12776,9.5,1.89091,1.89091,1.29154
12777,9.5,1.89091,2.78182,1.29154
12778,9.5,1.89091,3.67273,1.29154
12779,9.5,1.89091,4.56364,1.29154
12780,9.5,1.89091,5.45455,1.29154
12781,9.5,1.89091,6.34545,1.29154
12782,9.5,1.89091,7.23636,1.29154
12783,9.5,1.89091,8.12727,1.29154
12784,9.5,1.89091,9.01818,1.29154
12785,9.5,1.89091,9.90909,1.29154
12786,9.5,1.89091,10.8,1.29154
12787,9.5,2.78182,1,1.29154
12788,9.5,2.78182,1.89091,1.29154
12789,9.5,2.78182,2.78182,1.29154
12790,9.5,2.78182,3.67273,1.29154
12791,9.5,2.78182,4.56364,1.29154
12792,9.5,2.78182,5.45455,1.29154
12793,9.5,2.78182,6.34545,1.29154
12794,9.5,2.78182,7.23636,1.29154
12795,9.5,2.78182,8.12727,1.29154
12796,9.5,2.78182,9.01818,1.29154
12797,9.5,2.78182,9.90909,1.29154
12798,9.5,2.78182,10.8,1.29154
12799,9.5,3.67273,1,1.29154
12800,9.5,3.67273,1.89091,1.29154
12801,9.5,3.67273,2.78182,1.29154
12802,9.5,3.67273,3.67273,1.29154
12803,9.5,3.67273,4.56364,1.29154
12804,9.5,3.67273,5.45455,1.29154
12805,9.5,3.67273,6.34545,1.29154
12806,9.5,3.67273,7.23636,1.29154
12807,9.5,3.67273,8.12727,1.29154
12808,9.5,3.67273,9.01818,1.29154
12809,9.5,3.67273,9.90909,1.29154
12810,9.5,3.67273,10.8,1.29154
12811,9.5,4.56364,1,1.29154
12812,9.5,4.56364,1.89091,1.29154
12813,9.5,4.56364,2.78182,1.29154
12814,9.5,4.56364,3.67273,1.29154
12815,9.5,4.56364,4.56364,1.29154
12816,9.5,4.56364,5.45455,1.29154
12817,9.5,4.56364,6.34545,1.29154
12818,9.5,4.56364,7.23636,1.29154
12819,9.5,4.56364,8.12727,1.29154
12820,9.5,4.56364,9.01818,1.29154
12821,9.5,4.56364,9.90909,1.29154
